,date,voltage
1315,2022-12-01 14:50:04.698,27.5
1316,2022-12-01 14:51:06.803,27.5
1317,2022-12-01 14:52:08.908,27.5
1318,2022-12-01 14:53:11.018,27.5
1319,2022-12-01 14:54:13.119,27.5
1320,2022-12-01 14:55:15.229,27.5
1321,2022-12-01 14:56:17.338,27.5
1322,2022-12-01 14:57:19.441,27.5
1323,2022-12-01 14:58:21.544,27.5
1324,2022-12-01 14:59:23.655,27.5
1325,2022-12-01 15:00:25.757,27.5
1326,2022-12-01 15:01:27.867,27.5
1327,2022-12-01 15:02:29.977,27.5
1328,2022-12-01 15:03:32.084,27.5
1329,2022-12-01 15:04:34.185,27.5
1330,2022-12-01 03:02:39.216,27.4
1331,2022-12-01 03:03:41.323,27.4
1332,2022-12-01 03:04:43.441,27.4
1333,2022-12-01 03:05:45.562,27.4
1334,2022-12-01 03:06:47.653,27.4
1335,2022-12-01 03:09:08.314,25.9
1336,2022-12-01 03:10:12.846,25.1
1337,2022-12-01 03:11:15.007,24.9
1338,2022-12-01 03:12:17.192,24.9
1339,2022-12-01 03:13:19.357,24.8
1340,2022-12-01 03:14:21.514,24.8
1341,2022-12-01 03:15:23.702,24.8
1342,2022-12-01 03:16:25.883,24.8
1343,2022-12-01 03:17:28.052,24.8
1344,2022-12-01 03:18:30.244,24.7
1345,2022-12-01 03:19:32.412,24.7
1346,2022-12-01 03:20:34.581,24.7
1347,2022-12-01 03:21:36.755,24.7
1348,2022-12-01 03:22:38.946,24.6
1349,2022-12-01 03:23:41.101,24.6
1350,2022-12-01 03:24:43.288,24.4
1351,2022-12-01 03:55:48.033,25.6
1352,2022-12-01 03:56:50.124,25.5
1353,2022-12-01 03:57:52.224,25.5
1354,2022-12-01 03:58:54.323,25.5
1355,2022-12-01 03:59:56.417,25.5
1356,2022-12-01 04:00:58.523,25.4
1357,2022-12-01 04:02:00.625,25.4
1358,2022-12-01 04:03:02.720,25.4
1359,2022-12-01 04:04:04.813,25.4
1360,2022-12-01 04:05:06.904,25.4
1361,2022-12-01 04:06:09.004,25.4
1362,2022-12-01 04:07:11.104,25.4
1363,2022-12-01 04:08:13.199,25.3
1364,2022-12-01 04:09:15.292,25.3
1365,2022-12-01 04:10:17.386,25.3
1366,2022-12-01 04:11:19.493,25.3
1367,2022-12-01 04:12:21.575,25.3
1368,2022-12-01 04:13:23.671,25.3
1369,2022-12-01 04:14:25.754,25.3
1370,2022-12-01 04:15:27.842,25.2
1371,2022-12-01 04:16:29.927,25.3
1372,2022-12-01 04:17:32.021,25.2
1373,2022-12-01 04:18:34.143,25.2
1374,2022-12-01 04:19:36.220,25.2
1375,2022-12-01 04:20:38.323,25.2
1376,2022-12-01 04:21:40.407,25.2
1377,2022-12-01 04:22:42.498,25.2
1378,2022-12-01 04:23:44.594,25.2
1379,2022-12-01 04:24:46.700,25.2
1380,2022-12-01 04:25:48.808,25.1
1381,2022-12-01 04:26:50.894,25.0
1382,2022-12-01 04:27:52.999,25.0
1383,2022-12-01 04:28:55.094,25.0
1384,2022-12-01 04:29:57.185,24.9
1385,2022-12-01 04:30:59.276,25.0
1386,2022-12-01 04:32:01.368,24.9
1387,2022-12-01 04:33:03.457,24.9
1388,2022-12-01 04:34:05.545,24.9
1389,2022-12-01 04:35:07.647,24.9
1390,2022-12-01 04:36:09.752,24.7
1391,2022-12-01 04:37:11.835,24.5
1392,2022-12-01 04:38:13.929,24.6
1393,2022-12-01 05:09:18.652,25.3
1394,2022-12-01 05:10:20.740,25.4
1395,2022-12-01 05:11:22.823,25.3
1396,2022-12-01 05:12:24.913,25.3
1397,2022-12-01 05:13:27.008,24.8
1398,2022-12-01 05:14:29.100,25.4
1399,2022-12-01 05:15:31.192,25.4
1400,2022-12-01 05:16:33.274,25.3
1401,2022-12-01 05:17:35.368,25.3
1402,2022-12-01 05:18:37.471,25.4
1403,2022-12-01 05:19:39.569,25.3
1404,2022-12-01 05:20:41.654,25.4
1405,2022-12-01 05:21:43.748,25.4
1406,2022-12-01 05:22:45.837,25.2
1407,2022-12-01 05:23:47.936,24.8
1408,2022-12-01 05:24:50.026,25.4
1409,2022-12-01 05:25:52.113,25.4
1410,2022-12-01 05:26:54.199,25.4
1411,2022-12-01 05:27:56.287,25.4
1412,2022-12-01 05:28:58.387,25.4
1413,2022-12-01 05:30:00.474,25.2
1414,2022-12-01 05:31:02.562,24.8
1415,2022-12-01 05:32:04.650,25.4
1416,2022-12-01 05:33:06.735,25.4
1417,2022-12-01 05:34:08.827,25.3
1418,2022-12-01 05:35:10.912,25.4
1419,2022-12-01 05:36:13.000,25.4
1420,2022-12-01 05:37:15.088,25.3
1421,2022-12-01 05:38:17.180,24.8
1422,2022-12-01 05:39:19.269,25.4
1423,2022-12-01 05:40:21.354,25.4
1424,2022-12-01 05:41:23.450,25.4
1425,2022-12-01 05:42:25.548,25.3
1426,2022-12-01 05:43:27.630,25.4
1427,2022-12-01 05:44:29.713,25.4
1428,2022-12-01 05:45:31.810,24.9
1429,2022-12-01 05:46:33.905,25.4
1430,2022-12-01 05:47:36.000,25.4
1431,2022-12-01 05:48:38.092,25.4
1432,2022-12-01 05:49:40.178,25.3
1433,2022-12-01 05:50:42.267,25.4
1434,2022-12-01 05:51:44.353,25.4
1435,2022-12-01 05:52:46.433,24.9
1436,2022-12-01 05:53:48.529,25.4
1437,2022-12-01 05:54:50.615,25.4
1438,2022-12-01 05:55:52.705,25.3
1439,2022-12-01 05:56:54.789,25.3
1440,2022-12-01 05:57:56.880,25.4
1441,2022-12-01 05:58:58.968,25.4
1442,2022-12-01 06:00:01.063,24.9
1443,2022-12-01 02:51:16.011,27.4
1444,2022-12-01 02:52:18.130,27.4
1445,2022-12-01 02:53:20.241,27.4
1446,2022-12-01 02:54:22.346,27.4
1447,2022-12-01 02:55:24.467,27.4
1448,2022-12-01 02:56:26.574,27.4
1449,2022-12-01 02:57:28.687,27.4
1450,2022-12-01 02:58:30.794,27.4
1451,2022-12-01 02:59:32.901,27.4
1452,2022-12-01 03:00:35.012,27.4
1453,2022-12-01 03:01:37.112,27.4
